1786898860324 -1594531 3954921
1786898861480 -1862500 3955546
1786898862637 -1529687 3957265
1786898863806 -1869531 3958046
1786898864957 -1699218 3959062
1786898866141 -1707812 3958984
1786898867327 -201562 4057890
1786898868463 -283593 4058437
1786898869624 -162500 4059843
1786898870781 -412500 4059687
1786898871960 -189843 4060312
1786898873125 -214062 4062187
1786898874258 -531250 4062812
1786898875410 -199218 4063281
1786898876587 -175000 4063984
1786898877745 -298437 4064921
1786898878922 -163281 4065312
1786898880087 -257812 4065781
1786898881272 -146875 4066093
1786898882448 -226562 4066718
1786898883615 -182812 4067031
1786898884781 -151562 4067421
1786898885934 -225000 4066875
1786898887090 -178906 4066953
1786898888220 -175000 4066953
1786898889408 -305468 4066718
1786898890587 -321875 4065703
1786898891782 -275781 4066093
1786898892941 -151562 4066875
1786898894102 -156250 4067500
1786898895266 -201562 4067656
1786898896439 -166406 4068828
1786898897607 -157031 4069140
1786898898751 -200781 4069921
1786898899871 -275000 4059062
1786898901063 -183593 4060781
1786898902199 -317968 4062421
1786898903333 -221875 4062890
1786898904426 -162500 4063359
1786898905610 -282031 4065390
1786898906761 -450000 4056093
1786898907937 -176562 4061953
1786898909107 -169531 4063437
1786898910267 -206250 4064140
1786898911429 -257031 4065859
1786898912605 -191406 4067656
1786898913795 -211718 4068359
1786898914977 -202343 4069140
1786898916155 -164062 4069687
1786898917335 -173437 4069609
1786898918477 -183593 4070234
1786898919628 -227343 4070546
1786898920803 -182031 4070625
1786898921969 -317187 4070546
1786898923106 -266406 4068984
1786898924280 -175781 4069531
1786898925447 -180468 4070156
1786898926627 -175781 4070546
1786898927793 -201562 4070468
1786898928950 -306250 4070234
1786898930135 -2157031 3948906
1786898931304 -2288281 3937578
1786898932473 -2310937 3926328
1786898933620 -2066406 3927187
1786898934759 -2401562 3932812
1786898935934 -2692187 3917421
1786898937095 -2523437 3919609
1786898938274 -2404687 3927421
1786898939409 -2640625 3909375
1786898940576 -2592187 3901484
1786898941732 -210937 4039531
1786898942925 -209375 4047656
1786898944082 -217968 4051875
1786898945239 -176562 4053984
1786898946401 -220312 4055937
1786898947582 -369531 4056953
1786898948723 -189843 4057734
1786898949882 -241406 4058906
1786898951052 -178906 4059609
1786898952203 -157031 4060468
1786898953362 -196093 4060859
1786898954524 -209375 4061562
1786898955661 -199218 4062578
1786898956847 -206250 4062656
1786898958024 -202343 4062890
1786898959170 -305468 4056015
1786898960326 -383593 4055468
1786898961505 -260937 4057812
1786898962688 -295312 4059140
1786898963820 -254687 4060312
1786898965009 -296093 4060781
1786898966146 -317968 4060781
1786898967339 -289062 4061562
1786898968480 -209375 4060859
1786898969655 -337500 4058906
1786898970783 -336718 4060625
1786898971928 -240625 4062343
1786898973118 -336718 4063437
1786898974257 -225000 4064609
1786898975417 -257031 4065468
1786898976581 -253125 4065859
1786898977728 -225000 4066484
1786898978876 -249218 4066640
1786898980019 -182812 4065937
1786898981216 -265625 4066406
1786898982351 -214843 4066640
1786898983502 -180468 4067187
1786898984643 -205468 4067500
1786898985803 -199218 4067656
1786898986945 -194531 4067968
1786898988106 -238281 4068281
1786898989263 -185937 4068281
1786898990397 -205468 4068515
1786898991547 -207812 4068437
1786898992724 -225000 4068671
1786898993863 -169531 4068515
1786898995013 -156250 4068359
1786898996155 -431250 4066640
1786898997275 -173437 4067421
1786898998457 -196093 4067890
1786898999591 -166406 4068125
1786899000747 -235156 4066406
1786899001895 -289843 4066640
1786899003010 -283593 4066718
1786899004165 -2018750 3967656
1786899005299 -617187 3999921
1786899006402 -2142968 3960625
1786899007479 -273437 3960703
1786899008551 -276562 3961953
1786899009659 -629687 3984062
1786899010753 -2142187 3946953
1786899011895 -341406 3986640
1786899013032 -214062 4046171
1786899014177 -185937 4052656
1786899015351 -250781 4054843
1786899016533 -225000 4056250
1786899017686 -234375 4057578
1786899018850 -266406 4058515
1786899019990 -301562 4051328
1786899021111 -257031 4051953
1786899022266 -297656 4055546
1786899023442 -162500 4057421
1786899024600 -249218 4057812
1786899025762 -278906 4055859
1786899026917 -286718 4057265
1786899028109 -205468 4058281
1786899029263 -541406 4057343
1786899030374 -199218 4055312
1786899031526 -167187 4059609
1786899032699 -237500 4061250
1786899033863 -326562 4062187
1786899035023 -180468 4063046
1786899036182 -225000 4063437
1786899037338 -177343 4064140
1786899038451 -151562 4064453
1786899039648 -208593 4064687
1786899040808 -199218 4065234
1786899041988 -185937 4065468
1786899043161 -208593 4065703
1786899044340 -146875 4065937
1786899045521 -264062 4065781
1786899046698 -209375 4065859
1786899047877 -244531 4066093
1786899049051 -157031 4066250
1786899050241 -206250 4066093
1786899051422 -179687 4066250
1786899052584 -153906 4066640
1786899053767 -175000 4066875
1786899054954 -183593 4066953
1786899056109 -252343 4066484
1786899057295 -175000 4066093
1786899058461 -180468 4066093
1786899059647 -157031 4066406
1786899060807 -160937 4066171
1786899061951 -476562 4064218
1786899063086 -420312 4062812
1786899064219 -150781 4063828
1786899065382 -167187 4065000
1786899066559 -191406 4065859
1786899067698 -186718 4066484
1786899068868 -214062 4066718
1786899070029 -231250 4066796
1786899071208 -171875 4067109
1786899072400 -228125 4067109
1786899073560 -1595312 3970078
1786899074720 -1720312 3966250
1786899075873 -1592968 3963046
1786899077036 -1631250 3962031
1786899078192 -1671875 3960078
1786899079348 -1817187 3958125
1786899080501 -1753906 3949296
1786899081657 -2057031 3950000
1786899082816 -1621875 3951484
1786899083985 -1498437 3952265
1786899085158 -275000 4046328
1786899086323 -175781 4047812
1786899087487 -272656 4049609
1786899088673 -320312 4050625
1786899089852 -327343 4052109
1786899090980 -177343 4053046
1786899092122 -332031 4054531
1786899093308 -214843 4055390
1786899094487 -208593 4056953
1786899095635 -185156 4057890
1786899096813 -160937 4058828
1786899097972 -299218 4059609
1786899099157 -194531 4060000
1786899100337 -191406 4060390
1786899101499 -169531 4060546
1786899102653 -157812 4060546
1786899103819 -198437 4061328
1786899104995 -391406 4056406
1786899106140 -357812 4053281
1786899107293 -217187 4056718
1786899108455 -169531 4057578
1786899109618 -169531 4058203
1786899110777 -253906 4059062
1786899111961 -399218 4059921
1786899113119 -275000 4058593
1786899114301 -217187 4059531
1786899115450 -173437 4060546
1786899116634 -189062 4060546
1786899117813 -307812 4059765
1786899118999 -228125 4061250
1786899120165 -270312 4062031
1786899121327 -265625 4062109
1786899122491 -317187 4053515
1786899123625 -239843 4058828
1786899124786 -230468 4058828
1786899125964 -207812 4060156
1786899127101 -257031 4061015
1786899128252 -206250 4061718
1786899129428 -218750 4062500
1786899130611 -194531 4062812
1786899131764 -406250 4061953
1786899132930 -199218 4062734
1786899134105 -228906 4063203
1786899135242 -280468 4063359
1786899136413 -232031 4063359
1786899137633 -323437 4063046
1786899138764 -292187 4063359
1786899139925 -311718 4053671
1786899141078 -204687 4057343
1786899142243 -196093 4059843
1786899143381 -197656 4060234
1786899144565 -252343 4060859
1786899145729 -308593 4060156
1786899146911 -489062 4058750
1786899148062 -1435937 3970390
1786899149232 -521875 3976171
1786899150377 -2257031 3933906
1786899151521 -2391406 3935390
1786899152676 -2393750 3926484
1786899153819 -1130468 3923359
1786899154995 -2265625 3914296
1786899156170 -2504687 3908515
1786899157330 -2321093 3959375
1786899158479 -1604687 3915546
1786899159647 -269531 4039921
1786899160819 -265625 4042890
1786899161977 -221875 4045625
1786899163161 -250781 4046953
1786899164322 -277343 4048593
1786899165481 -212500 4050078
1786899166625 -154687 4051718
1786899167789 -228906 4053046
1786899168910 -221093 4053359
1786899170100 -159375 4054140
1786899171254 -292968 4055078
1786899172423 -185937 4055468
1786899173590 -160156 4055859
1786899174728 -246093 4056093
1786899175907 -157812 4056718
1786899177070 -182031 4056718
1786899178230 -256250 4056875
1786899179360 -191406 4057343
1786899180505 -196093 4057656
1786899181691 -444531 4051640
1786899182784 -396093 4051328
1786899183933 -346093 4051562
1786899185090 -291406 4051953
1786899186178 -253906 4052187
1786899187323 -257812 4052265
1786899188472 -242968 4052656
1786899189561 -277343 4053125
1786899190678 -339843 4053125
1786899191821 -278906 4053515
1786899192960 -246875 4053593
1786899194105 -306250 4053750
1786899195216 -370312 4053984
1786899196384 -207812 4054843
1786899197540 -208593 4055078
1786899198746 -232031 4055390
1786899199882 -469531 4051406
1786899201062 -330468 4052031
1786899202238 -318750 4053125
1786899203413 -441406 4053281
1786899204575 -594531 4048515
1786899205702 -627343 4047031
1786899206836 -340625 4046562
1786899207979 -571875 4049453
1786899209118 -515625 4047421
1786899210271 -367187 4044921
1786899211407 -333593 4046093
1786899212519 -233593 4052109
1786899213686 -246875 4055234
1786899214865 -182812 4056953
1786899216001 -196093 4055390
1786899217130 -189062 4053671
1786899218288 -162500 4056406
1786899219421 -172656 4057578
1786899220598 -325000 4058437
1786899221727 -1846093 3948906
1786899222919 -2129687 3992187
1786899224055 -2114062 3951250
1786899225195 -2316406 3949609
1786899226338 -2078125 3941796
1786899227413 -1079687 3970937
1786899228553 -1524218 3946796
1786899229698 -1676562 3955156
1786899230810 -183593 4045468
1786899231983 -250781 4046640
1786899233143 -180468 4047890
1786899234291 -463281 4047812
1786899235459 -308593 4049375
1786899236638 -212500 4050390
1786899237793 -265625 4051328
1786899238936 -233593 4051953
1786899240071 -154687 4052968
1786899241236 -164062 4053203
1786899242407 -192187 4054140
1786899243580 -167187 4054843
1786899244737 -210937 4055078
1786899245892 -178906 4055703
1786899247075 -205468 4055390
1786899248186 -236718 4055781
1786899249302 -215625 4055937
1786899250489 -201562 4056250
1786899251661 -189062 4056953
1786899252818 -211718 4057343
1786899254001 -186718 4057656
1786899255163 -217968 4057890
1786899256349 -170312 4058203
1786899257532 -211718 4058359
1786899258686 -159375 4058671
1786899259879 -295312 4049921
1786899261082 -244531 4050078
1786899262243 -182812 4051796
1786899263406 -302343 4052890
1786899264561 -276562 4054140
1786899265712 -166406 4053828
1786899266869 -311718 4054218
1786899267994 -427343 4051796
1786899269138 -218750 4052734
1786899270320 -280468 4052109
1786899271468 -205468 4054218
1786899272649 -175000 4056093
1786899273805 -230468 4057265
1786899274994 -157031 4058125
1786899276167 -289843 4058125
1786899277310 -156250 4058515
1786899278508 -176562 4058203
1786899279652 -196093 4058750
1786899280781 -209375 4058906
1786899281946 -199218 4059140
1786899283129 -185937 4059531
1786899284282 -175000 4059921
1786899285462 -183593 4059843
1786899286617 -191406 4060078
1786899287774 -144531 4060156
1786899288935 -196093 4060390
1786899290116 -221093 4060312
1786899291229 -511718 4058593
1786899292407 -249218 4052187
1786899293542 -1768750 3962578
1786899294698 -1742968 3959453
1786899295859 -1753125 3956796
1786899297018 -1650000 3956171
1786899298178 -1743750 3952578
1786899299335 -1560156 3951640
1786899300513 -1589843 3951406
1786899301693 -1597656 3949765
1786899302845 -1610156 3950468
1786899304010 -1714843 3949687
1786899305178 -168750 4043515
1786899306346 -350000 4044609
1786899307509 -1924218 3953671
1786899308623 -335156 4025000
1786899309774 -273437 4037343
1786899310926 -196093 4042500
1786899312068 -104687 4047421
1786899313227 -115625 4050468
1786899314399 -235156 4052343
1786899315545 -182812 4053593
1786899316715 -230468 4054218
1786899317893 -140625 4055546
1786899319081 -126562 4057421
1786899320248 -257812 4052968
1786899321409 -331250 4051562
1786899323224 -482812 4047734
1786899324464 -397656 4046562
1786899326264 -517968 4048203
1786899328263 -362500 4049296
1786899331037 -160937 4058906
1786899334113 -160937 4061093
1786899335888 -301562 4061875
1786899337685 -328125 4058750
1786899339933 -185156 4059218
1786899342658 -207812 4063281
1786899344520 -196093 4061015
1786899347266 -177343 4061250
1786899349713 -349218 4061953
1786899351899 -301562 4062421
1786899353285 -75000 4061093
1786899356177 -265625 4063671
1786899359006 -453125 4063203
