1786898056341 -334375 4085078
1786898057485 -303125 4084218
1786898058666 -283593 4086093
1786898059839 -121093 4086328
1786898061023 -108593 4086562
1786898062199 -153125 4086406
1786898063355 -163281 4086484
1786898064515 -285937 4086640
1786898065681 -244531 4085937
1786898066847 -199218 4086406
1786898068034 -144531 4087343
1786898069206 -128906 4088046
1786898070373 -134375 4088515
1786898071520 -124218 4089218
1786898072697 -142968 4089765
1786898073891 -166406 4090234
1786898075023 -353906 4089375
1786898077365 -157031 4092656
1786898079028 -375781 4091015
1786898082375 -103125 4094375
1786898084426 -250781 4093046
1786898086039 -230468 4092187
1786898088428 -339843 4092343
1786898089711 -153906 4091406
1786898091684 -169531 4092968
1786898092825 -73437 4094218
1786898094161 -88281 4093984
1786898095269 -127343 4092421
1786898096867 -86718 4093906
1786898098872 -392187 4092265
1786898100365 -340625 4092734
1786898101545 -108593 4091875
1786898102707 -101562 4091953
1786898103924 -142968 4091953
1786898105308 -252343 4090546
1786898107467 -375781 4092421
1786898109610 -360156 4093281
1786898112389 -349218 4095156
1786898114521 -437500 4089062
1786898116401 -472656 4087890
1786898117573 -150000 4086562
1786898119177 -167187 4088203
1786898121914 -260156 4091953
1786898123598 -372656 4089296
1786898125256 -95312 4089218
1786898126827 -409375 4087265
1786898128371 -144531 4088750
1786898129810 -141406 4091562
1786898131467 -106250 4091562
1786898134325 -266406 4093125
1786898137091 -391406 4092500
1786898139708 -228125 4094687
1786898140927 -60937 4094453
1786898143422 -346093 4093125
1786898144778 -89062 4092265
1786898147160 -223437 4095390
1786898148953 -305468 4093984
1786898150560 -278906 4095078
1786898153345 -200781 4092812
1786898155398 -182812 4091875
1786898157599 -132031 4093359
1786898159602 -82031 4093984
1786898161285 -311718 4093828
1786898162425 -99218 4093281
1786898163613 -59375 4095156
1786898164806 -82031 4096171
1786898165999 -132031 4096953
1786898167201 -75781 4097265
1786898168371 -75000 4097578
1786898169564 -60937 4097968
1786898170708 -51562 4098515
1786898171913 -85156 4098671
1786898173086 -65625 4098906
1786898174280 -151562 4099140
1786898175468 -70312 4099218
1786898176633 -224218 4096484
1786898177807 -137500 4094687
1786898178959 -73437 4094609
1786898180167 -95312 4094531
1786898181369 -206250 4093359
1786898182539 -54687 4094296
1786898183730 -66406 4094140
1786898184914 -92968 4094765
1786898186067 -172656 4094062
1786898187250 -101562 4094765
1786898188416 -275781 4095859
1786898189578 -151562 4096796
1786898190759 -98437 4097109
1786898192464 -269531 4096875
1786898194458 -327343 4094453
1786898195637 -98437 4093593
1786898196868 -300781 4093984
1786898198323 -352343 4094218
1786898199762 -83593 4094062
1786898201063 -266406 4093046
1786898202987 -318750 4088906
1786898204712 -210937 4090156
1786898207310 -182812 4094843
1786898209520 -257031 4093593
1786898211025 -346093 4092343
1786898212662 -379687 4090078
1786898214574 -331250 4092109
1786898215958 -234375 4089921
1786898218676 -541406 4086796
1786898220509 -366406 4091328
1786898222053 -301562 4091562
1786898223578 -164062 4089218
1786898224703 -321875 4088203
1786898225803 -250000 4088046
1786898227882 -257812 4093203
1786898229430 -179687 4091484
1786898231057 -211718 4091015
1786898233720 -373437 4093593
1786898234920 -275000 4089921
1786898236252 -339843 4081015
1786898237369 -292968 4079765
1786898239545 -369531 4087187
1786898241904 -470312 4081328
1786898244475 -452343 4089140
1786898247279 -352343 4091796
1786898249386 -366406 4087734
1786898251558 -310937 4091328
1786898252988 -354687 4090156
1786898254540 -296093 4089765
1786898255699 -214843 4091093
1786898256848 -150000 4092500
1786898258032 -95312 4093593
1786898259211 -177343 4092421
1786898260382 -131250 4093671
1786898261570 -53125 4094687
1786898262964 -394531 4092656
1786898264626 -131250 4093593
1786898266888 -220312 4091953
1786898268091 -277343 4089062
1786898269644 -457031 4085156
1786898271273 -403906 4087265
1786898273215 -108593 4088671
1786898274373 -388281 4083359
1786898275546 -246875 4082890
1786898276686 -230468 4082734
1786898277819 -212500 4082343
1786898278979 -288281 4082656
1786898280115 -376562 4082578
1786898281294 -150781 4086875
1786898282470 -192968 4090078
1786898283636 -65625 4092187
1786898284797 -110937 4094062
1786898285980 -70312 4095234
1786898287176 -186718 4092031
1786898288514 -114062 4090468
1786898289693 -166406 4091171
1786898290875 -177343 4092343
1786898292067 -73437 4093984
1786898293260 -88281 4094453
1786898294429 -60156 4095859
1786898295737 -256250 4094296
1786898296935 -224218 4091406
1786898298119 -172656 4091250
1786898299291 -221875 4092109
1786898300456 -141406 4092812
1786898301650 -100781 4093906
1786898302969 -109375 4091875
1786898304689 -295312 4090703
1786898307454 -166406 4093593
1786898308993 -396093 4093750
1786898310149 -321093 4092812
1786898311331 -514843 4081328
1786898312515 -73437 4086171
1786898313711 -294531 4091640
1786898315090 -347656 4090781
1786898316277 -88281 4092578
1786898317689 -515625 4090312
1786898318866 -96093 4089296
1786898320019 -112500 4091875
1786898321217 -82812 4093984
1786898323110 -325000 4092890
1786898325885 -250000 4096093
1786898327504 -250000 4091484
1786898329560 -82031 4093437
1786898330742 -103125 4094531
1786898331869 -54687 4095234
1786898333140 -546875 4088671
1786898335714 -223437 4093671
1786898337250 -140625 4094531
1786898338790 -342968 4093359
1786898340321 -230468 4092187
1786898341993 -263281 4092812
1786898344628 -321093 4093593
1786898346858 -149218 4094921
1786898348026 -105468 4092656
1786898349211 -104687 4092812
1786898350399 -106250 4093750
1786898352919 -257812 4095781
1786898355686 -204687 4094140
1786898356978 -250000 4089921
1786898358404 -341406 4089296
1786898359736 -176562 4087421
1786898361219 -237500 4090078
1786898362752 -421875 4089609
1786898364695 -265625 4091875
1786898367669 -253125 4093515
1786898369206 -256250 4093515
1786898370874 -405468 4095625
1786898373789 -91406 4093203
1786898375448 -206250 4093281
1786898378435 -63281 4094765
1786898381190 -233593 4096484
1786898383947 -305468 4095312
1786898385481 -143750 4093046
1786898387833 -292968 4093828
1786898389122 -268750 4089375
1786898391939 -272656 4093906
1786898394382 -376562 4095078
1786898395519 -167187 4093046
1786898396724 -226562 4092500
1786898397898 -171875 4091875
1786898399100 -166406 4091484
1786898400239 -194531 4089843
1786898401463 -197656 4088750
1786898402588 -182812 4088359
1786898403746 -150781 4088750
1786898404854 -195312 4088984
1786898406030 -144531 4089140
1786898407201 -139843 4089296
1786898408424 -183593 4088984
1786898409593 -151562 4088281
1786898410785 -173437 4088437
1786898411925 -175781 4088593
1786898413099 -214062 4088515
1786898414272 -163281 4088984
1786898415435 -320312 4088515
1786898416666 -286718 4086015
1786898417811 -547656 4081250
1786898419017 -427343 4077968
1786898420147 -465625 4076250
1786898421218 -2826562 3869140
1786898422313 -836718 3977031
1786898423386 -573437 4034062
1786898424534 -344531 4061796
1786898425730 -269531 4073828
1786898426858 -375000 4078281
1786898427996 -753906 4060390
1786898429070 -456250 4046171
1786898430236 -275000 4057500
1786898431371 -434375 4061250
1786898432496 -226562 4067265
1786898433648 -342968 4069453
1786898434808 -352343 4071093
1786898435965 -946093 4021718
1786898437097 -1668750 3965234
1786898438236 -2244531 3934609
1786898439398 -260937 4068671
1786898440528 -291406 4068906
1786898441680 -170312 4073125
1786898442830 -202343 4073593
1786898444010 -153125 4077500
1786898445169 -121875 4079140
1786898446333 -125000 4080390
1786898447490 -291406 4080937
1786898448654 -191406 4081171
1786898449816 -153125 4082578
1786898450985 -175781 4082890
1786898452155 -253125 4083515
1786898453299 -264062 4083671
1786898454464 -157812 4084453
1786898455602 -175781 4085312
1786898456705 -139843 4085937
1786898457850 -238281 4081328
1786898459010 -144531 4082734
1786898460159 -172656 4083828
1786898461326 -114843 4084218
1786898462514 -211718 4084921
1786898463711 -180468 4085234
1786898464873 -228125 4086171
1786898466048 -117968 4087109
1786898467207 -163281 4087421
1786898468392 -106250 4087578
1786898469578 -160937 4087812
1786898470739 -156250 4088281
1786898471886 -114843 4088671
1786898473046 -252343 4086406
1786898474234 -230468 4083671
1786898475392 -521875 4081484
1786898476578 -331250 4073125
1786898477721 -328906 4073203
1786898478858 -265625 4074140
1786898480022 -389062 4073750
1786898481182 -326562 4075312
1786898482355 -400781 4076796
1786898483530 -336718 4077578
1786898484715 -305468 4077421
1786898485893 -280468 4077031
1786898487051 -156250 4078437
1786898488241 -208593 4079140
1786898489409 -240625 4080000
1786898490566 -317968 4080078
1786898491701 -277343 4079765
1786898492887 -378906 4079921
1786898494040 -214843 4079609
1786898495176 -185156 4079453
1786898496343 -175000 4081171
1786898497524 -182031 4082265
1786898498689 -147656 4083125
1786898499874 -169531 4083750
1786898501048 -182812 4084218
1786898502209 -175000 4084375
1786898503394 -254687 4084453
1786898504553 -170312 4084609
1786898505700 -183593 4083437
1786898506853 -189843 4083984
1786898508032 -185937 4084375
1786898509187 -173437 4084531
1786898510372 -191406 4084765
1786898511550 -195312 4085078
1786898512699 -234375 4084843
1786898513858 -207812 4085156
1786898515018 -168750 4085390
1786898516175 -171875 4085468
1786898517331 -185937 4085468
1786898518505 -138281 4085781
1786898519689 -196093 4085625
1786898520860 -163281 4085234
1786898522047 -197656 4085312
1786898523206 -163281 4085390
1786898524385 -179687 4085000
1786898525541 -195312 4085078
1786898526725 -189062 4085078
1786898527918 -173437 4085078
1786898529115 -177343 4084765
1786898530280 -205468 4084921
